Disease_Name,Symptom,Count,not_count,term_proportion,survey_frequency,survey_idf,survey_tf_idf,HPO_Code,HPO_label,hpo_dataset_idf,survey_hpo_idf,survey_hpo_tf_idf
Disease 9,Symptom 63,30,38,0.4411764705882353,0.005611672278338945,1.538996500732687,0.008636343999622261,HP:0000153,Abnormality of the mouth,7.59748670785756,9.136483208590247,0.05127094954315514
Disease 10,Symptom 64,36,19,0.6545454545454545,0.005773857257417803,1.538996500732687,0.008885946114896027,HP:0000464,Abnormality of the neck,6.750188847470357,8.289185348203043,0.047860572980803456
Disease 4,Symptom 64,40,25,0.6153846153846154,0.008181632235631009,1.538996500732687,0.012591503380917872,HP:0000464,Abnormality of the neck,6.750188847470357,8.289185348203043,0.06781906605197827
Disease 5,Symptom 64,51,39,0.5666666666666667,0.009648127128263337,1.538996500732687,0.014848433889021384,HP:0000464,Abnormality of the neck,6.750188847470357,8.289185348203043,0.07997511402920075
Disease 6,Symptom 64,31,36,0.4626865671641791,0.004951285737102699,1.538996500732687,0.007620011423528716,HP:0000464,Abnormality of the neck,6.750188847470357,8.289185348203043,0.0410421251867584
Disease 7,Symptom 64,37,26,0.5873015873015873,0.011764705882352941,1.538996500732687,0.018105841185090434,HP:0000464,Abnormality of the neck,6.750188847470357,8.289185348203043,0.09751982762591815
Disease 9,Symptom 64,32,36,0.47058823529411764,0.005985783763561541,1.538996500732687,0.009212100266263745,HP:0000464,Abnormality of the neck,6.750188847470357,8.289185348203043,0.049617271070425996
Disease 1,Symptom 65,29,27,0.5178571428571429,0.014050387596899225,1.2876820724517808,0.01809243221952599,HP:0000366,Abnormality of the nose,6.904339527297615,8.192021599749395,0.11510107867864945
Disease 10,Symptom 65,29,26,0.5272727272727272,0.004651162790697674,1.2876820724517808,0.005989218941636189,HP:0000366,Abnormality of the nose,6.904339527297615,8.192021599749395,0.03810242604534603
Disease 11,Symptom 65,37,28,0.5692307692307692,0.005696689761354888,1.2876820724517808,0.007335525278016303,HP:0000366,Abnormality of the nose,6.904339527297615,8.192021599749395,0.046667405572090474
Disease 12,Symptom 65,34,35,0.4927536231884058,0.009006622516556291,1.2876820724517808,0.011597666347910079,HP:0000366,Abnormality of the nose,6.904339527297615,8.192021599749395,0.0737824461964184
Disease 4,Symptom 65,32,33,0.49230769230769234,0.006545305788504807,1.2876820724517808,0.008428272922572507,HP:0000366,Abnormality of the nose,6.904339527297615,8.192021599749395,0.053619286396396126
Disease 5,Symptom 65,41,49,0.45555555555555555,0.007756337495270526,1.2876820724517808,0.009987696740545405,HP:0000366,Abnormality of the nose,6.904339527297615,8.192021599749395,0.06354008429620228
Disease 6,Symptom 65,29,38,0.43283582089552236,0.004631847947612203,1.2876820724517808,0.005964347564462809,HP:0000366,Abnormality of the nose,6.904339527297615,8.192021599749395,0.03794419843359407
Disease 8,Symptom 65,35,25,0.5833333333333334,0.009395973154362415,1.2876820724517808,0.01209902618411069,HP:0000366,Abnormality of the nose,6.904339527297615,8.192021599749395,0.07697201503120236
Disease 1,Symptom 66,31,25,0.5535714285714286,0.015019379844961241,1.538996500732687,0.023114773024570396,HP:0002015,Dysphagia,4.073580172202966,5.612576672935653,0.08429742095978936
Disease 10,Symptom 66,30,25,0.5454545454545454,0.0048115477145148355,1.538996500732687,0.007404955095746689,HP:0002015,Dysphagia,4.073580172202966,5.612576672935653,0.02700518046320282
Disease 11,Symptom 66,36,29,0.5538461538461539,0.005542725173210162,1.538996500732687,0.008530234646093414,HP:0002015,Dysphagia,4.073580172202966,5.612576672935653,0.031108970011652578
Disease 6,Symptom 66,31,36,0.4626865671641791,0.004951285737102699,1.538996500732687,0.007620011423528716,HP:0002015,Dysphagia,4.073580172202966,5.612576672935653,0.027789470829101617
Disease 8,Symptom 66,30,30,0.5,0.008053691275167786,1.538996500732687,0.012394602690464595,HP:0002015,Dysphagia,4.073580172202966,5.612576672935653,0.045201959782032106
Disease 9,Symptom 66,30,38,0.4411764705882353,0.005611672278338945,1.538996500732687,0.008636343999622261,HP:0002015,Dysphagia,4.073580172202966,5.612576672935653,0.031495940925564826
Disease 10,Symptom 67,36,19,0.6545454545454545,0.005773857257417803,1.538996500732687,0.008885946114896027,HP:0005978,Type II diabetes mellitus,5.725684530955969,7.2646810316886565,0.041945231297641
Disease 11,Symptom 67,33,32,0.5076923076923077,0.005080831408775982,1.538996500732687,0.007819381758918964,HP:0005978,Type II diabetes mellitus,5.725684530955969,7.2646810316886565,0.03691061956054283
Disease 4,Symptom 67,38,27,0.5846153846153846,0.007772550623849458,1.538996500732687,0.011961928211871978,HP:0005978,Type II diabetes mellitus,5.725684530955969,7.2646810316886565,0.05646510108491899
Disease 5,Symptom 67,40,50,0.4444444444444444,0.007567158531971245,1.538996500732687,0.011645830501193243,HP:0005978,Type II diabetes mellitus,5.725684530955969,7.2646810316886565,0.054972993050992486
Disease 6,Symptom 67,28,39,0.417910447761194,0.004472129052866954,1.538996500732687,0.006882590963187227,HP:0005978,Type II diabetes mellitus,5.725684530955969,7.2646810316886565,0.032488591101626316
Disease 8,Symptom 67,24,36,0.4,0.006442953020134228,1.538996500732687,0.009915682152371673,HP:0005978,Type II diabetes mellitus,5.725684530955969,7.2646810316886565,0.04680599859343027
Disease 10,Symptom 68,27,28,0.4909090909090909,0.004330392943063352,1.2876820724517808,0.0055761693594543835,HP:0100651,Type I diabetes mellitus,6.004855913739841,7.292537986191622,0.03157955503242563
Disease 11,Symptom 68,39,26,0.6,0.006004618937644342,1.2876820724517808,0.007732040157909076,HP:0100651,Type I diabetes mellitus,6.004855913739841,7.292537986191622,0.04378891169537695
Disease 4,Symptom 68,33,32,0.5076923076923077,0.006749846594395582,1.2876820724517808,0.008691656451402897,HP:0100651,Type I diabetes mellitus,6.004855913739841,7.292537986191622,0.04922351269059593
Disease 5,Symptom 68,40,50,0.4444444444444444,0.007567158531971245,1.2876820724517808,0.009744094381019908,HP:0100651,Type I diabetes mellitus,6.004855913739841,7.292537986191622,0.055183791041934334
Disease 6,Symptom 68,30,37,0.44776119402985076,0.004791566842357451,1.2876820724517808,0.006170014721858077,HP:0100651,Type I diabetes mellitus,6.004855913739841,7.292537986191622,0.03494268321126796
Disease 7,Symptom 68,38,25,0.6031746031746031,0.012082670906200318,1.2876820724517808,0.015558638713248862,HP:0100651,Type I diabetes mellitus,6.004855913739841,7.292537986191622,0.08811333655811816
Disease 8,Symptom 68,34,26,0.5666666666666667,0.00912751677852349,1.2876820724517808,0.011753339721707529,HP:0100651,Type I diabetes mellitus,6.004855913739841,7.292537986191622,0.06656276282698392
Disease 9,Symptom 68,30,38,0.4411764705882353,0.005611672278338945,1.2876820724517808,0.007226049789291699,HP:0100651,Type I diabetes mellitus,6.004855913739841,7.292537986191622,0.04092333325584524
Disease 10,Symptom 69,30,25,0.5454545454545454,0.0048115477145148355,1.538996500732687,0.007404955095746689,HP:0000819,Diabetes mellitus,5.162412431817436,6.701408932550123,0.03224414883344085
Disease 11,Symptom 69,33,32,0.5076923076923077,0.005080831408775982,1.538996500732687,0.007819381758918964,HP:0000819,Diabetes mellitus,5.162412431817436,6.701408932550123,0.03404872898755259
Disease 2,Symptom 69,36,31,0.5373134328358209,0.011225444340505144,1.538996500732687,0.017275919559206963,HP:0000819,Diabetes mellitus,5.162412431817436,6.701408932550123,0.0752262929753054
Disease 6,Symptom 69,33,34,0.4925373134328358,0.005270723526593196,1.538996500732687,0.008111625063756376,HP:0000819,Diabetes mellitus,5.162412431817436,6.701408932550123,0.03532127372211373
Disease 7,Symptom 69,34,29,0.5396825396825397,0.010810810810810811,1.538996500732687,0.01663780000792094,HP:0000819,Diabetes mellitus,5.162412431817436,6.701408932550123,0.072447664135677
Disease 8,Symptom 69,24,36,0.4,0.006442953020134228,1.538996500732687,0.009915682152371673,HP:0000819,Diabetes mellitus,5.162412431817436,6.701408932550123,0.04317686292112831
Disease 10,Symptom 70,29,26,0.5272727272727272,0.004651162790697674,1.538996500732687,0.007158123259221799,HP:0000823,Delayed puberty,5.085181083881445,6.624177584614133,0.03081012830053085
Disease 11,Symptom 70,38,27,0.5846153846153846,0.005850654349499615,1.538996500732687,0.009004136570876382,HP:0000823,Delayed puberty,5.085181083881445,6.624177584614133,0.03875577339728053
Disease 4,Symptom 70,35,30,0.5384615384615384,0.007158928206177132,1.538996500732687,0.011017565458303137,HP:0000823,Delayed puberty,5.085181083881445,6.624177584614133,0.04742201175322042
Disease 5,Symptom 70,44,46,0.4888888888888889,0.00832387438516837,1.538996500732687,0.012810413551312566,HP:0000823,Delayed puberty,5.085181083881445,6.624177584614133,0.05513882211937606
Disease 6,Symptom 70,31,36,0.4626865671641791,0.004951285737102699,1.538996500732687,0.007620011423528716,HP:0000823,Delayed puberty,5.085181083881445,6.624177584614133,0.03279819599473536
Disease 8,Symptom 70,24,36,0.4,0.006442953020134228,1.538996500732687,0.009915682152371673,HP:0000823,Delayed puberty,5.085181083881445,6.624177584614133,0.04267926497469508
Disease 10,Symptom 71,25,30,0.45454545454545453,0.00400962309542903,1.4054651081081644,0.005635385357290154,HP:0000873,Diabetes insipidus,6.393513903531624,7.798979011639789,0.03127096636583716
Disease 11,Symptom 71,34,31,0.5230769230769231,0.005234795996920708,1.4054651081081644,0.007357323121736349,HP:0000873,Diabetes insipidus,6.393513903531624,7.798979011639789,0.04082606411020059
Disease 12,Symptom 71,41,28,0.5942028985507246,0.010860927152317882,1.4054651081081644,0.01526465415428735,HP:0000873,Diabetes insipidus,6.393513903531624,7.798979011639789,0.08470414290787585
Disease 2,Symptom 71,34,33,0.5074626865671642,0.010601808543810414,1.4054651081081644,0.014900471991168564,HP:0000873,Diabetes insipidus,6.393513903531624,7.798979011639789,0.08268328231860081
Disease 6,Symptom 71,25,42,0.373134328358209,0.003992972368631209,1.4054651081081644,0.005611983341751175,HP:0000873,Diabetes insipidus,6.393513903531624,7.798979011639789,0.03114110769701241
Disease 8,Symptom 71,27,33,0.45,0.007248322147651007,1.4054651081081644,0.010187263870851124,HP:0000873,Diabetes insipidus,6.393513903531624,7.798979011639789,0.05652951229913404
Disease 9,Symptom 71,34,34,0.5,0.006359895248784137,1.4054651081081644,0.008938610863388999,HP:0000873,Diabetes insipidus,6.393513903531624,7.798979011639789,0.0496006895614951
Disease 10,Symptom 72,31,24,0.5636363636363636,0.004971932638331997,1.6931471805599454,0.00841821372852579,HP:0000824,Decreased response to growth hormone stimulation test,5.582583687315296,7.275730867875241,0.0361744437697085
Disease 12,Symptom 72,35,34,0.5072463768115942,0.009271523178807948,1.6931471805599454,0.015698053329694858,HP:0000824,Decreased response to growth hormone stimulation test,5.582583687315296,7.275730867875241,0.06745710738427377
Disease 6,Symptom 72,28,39,0.417910447761194,0.004472129052866954,1.6931471805599454,0.007571972696961902,HP:0000824,Decreased response to growth hormone stimulation test,5.582583687315296,7.275730867875241,0.032538007395065766
Disease 8,Symptom 72,31,29,0.5166666666666667,0.00832214765100671,1.6931471805599454,0.014090620831505585,HP:0000824,Decreased response to growth hormone stimulation test,5.582583687315296,7.275730867875241,0.060549706551444954
Disease 9,Symptom 72,35,33,0.5147058823529411,0.0065469509913954355,1.6931471805599454,0.011084951612345321,HP:0000824,Decreased response to growth hormone stimulation test,5.582583687315296,7.275730867875241,0.04763385341856218
Disease 10,Symptom 73,30,25,0.5454545454545454,0.0048115477145148355,1.2876820724517808,0.006195743732727093,HP:0000826,Precocious puberty,5.687944202973122,6.9756262754249025,0.033563558662830326
Disease 11,Symptom 73,35,30,0.5384615384615384,0.005388760585065435,1.2876820724517808,0.00693901039812353,HP:0000826,Precocious puberty,5.687944202973122,6.9756262754249025,0.03758997992915652
Disease 2,Symptom 73,36,31,0.5373134328358209,0.011225444340505144,1.2876820724517808,0.014454803432573778,HP:0000826,Precocious puberty,5.687944202973122,6.9756262754249025,0.07830450449494746
Disease 4,Symptom 73,35,30,0.5384615384615384,0.007158928206177132,1.2876820724517808,0.009218423509063678,HP:0000826,Precocious puberty,5.687944202973122,6.9756262754249025,0.04993800769888967
Disease 5,Symptom 73,41,49,0.45555555555555555,0.007756337495270526,1.2876820724517808,0.009987696740545405,HP:0000826,Precocious puberty,5.687944202973122,6.9756262754249025,0.05410531163307246
Disease 6,Symptom 73,26,41,0.3880597014925373,0.004152691263376458,1.2876820724517808,0.005347346092277001,HP:0000826,Precocious puberty,5.687944202973122,6.9756262754249025,0.028967622290536253
Disease 8,Symptom 73,24,36,0.4,0.006442953020134228,1.2876820724517808,0.008296475097675903,HP:0000826,Precocious puberty,5.687944202973122,6.9756262754249025,0.04494363237857655
Disease 9,Symptom 73,33,35,0.4852941176470588,0.006172839506172839,1.2876820724517808,0.007948654768220868,HP:0000826,Precocious puberty,5.687944202973122,6.9756262754249025,0.04305942145324013
Disease 10,Symptom 74,31,24,0.5636363636363636,0.004971932638331997,1.2876820724517808,0.006402268523817996,HP:0000135,Hypogonadism,5.409564523183654,6.697246595635435,0.03329825893579767
Disease 11,Symptom 74,38,27,0.5846153846153846,0.005850654349499615,1.2876820724517808,0.00753378271796269,HP:0000135,Hypogonadism,5.409564523183654,6.697246595635435,0.03918327492442595
Disease 2,Symptom 74,31,36,0.4626865671641791,0.00966635484876832,1.2876820724517808,0.01244719184471631,HP:0000135,Hypogonadism,5.409564523183654,6.697246595635435,0.0647379621031177
Disease 4,Symptom 74,29,36,0.4461538461538462,0.005931683370832481,1.2876820724517808,0.007638122336081334,HP:0000135,Hypogonadism,5.409564523183654,6.697246595635435,0.03972594626169516
Disease 5,Symptom 74,46,44,0.5111111111111111,0.00870223231176693,1.2876820724517808,0.011205708538172893,HP:0000135,Hypogonadism,5.409564523183654,6.697246595635435,0.058280995724409757
Disease 6,Symptom 74,25,42,0.373134328358209,0.003992972368631209,1.2876820724517808,0.005141678934881731,HP:0000135,Hypogonadism,5.409564523183654,6.697246595635435,0.026741920602281723
Disease 7,Symptom 74,34,29,0.5396825396825397,0.010810810810810811,1.2876820724517808,0.013920887269748982,HP:0000135,Hypogonadism,5.409564523183654,6.697246595635435,0.07240266589876146
Disease 8,Symptom 74,26,34,0.43333333333333335,0.00697986577181208,1.2876820724517808,0.008987848022482228,HP:0000135,Hypogonadism,5.409564523183654,6.697246595635435,0.04674588227826075
Disease 10,Symptom 75,29,26,0.5272727272727272,0.004651162790697674,1.2876820724517808,0.005989218941636189,HP:0008221,Adrenal hyperplasia,7.443336028030302,8.731018100482082,0.040609386513870145
Disease 11,Symptom 75,31,34,0.47692307692307695,0.004772902232486528,1.2876820724517808,0.006145980638337984,HP:0008221,Adrenal hyperplasia,7.443336028030302,8.731018100482082,0.041672295783671216
Disease 12,Symptom 75,33,36,0.4782608695652174,0.008741721854304637,1.2876820724517808,0.01125655851414802,HP:0008221,Adrenal hyperplasia,7.443336028030302,8.731018100482082,0.07632413173931357
Disease 5,Symptom 75,45,45,0.5,0.00851305334846765,1.2876820724517808,0.010962106178647396,HP:0008221,Adrenal hyperplasia,7.443336028030302,8.731018100482082,0.07432762287584065
Disease 6,Symptom 75,29,38,0.43283582089552236,0.004631847947612203,1.2876820724517808,0.005964347564462809,HP:0008221,Adrenal hyperplasia,7.443336028030302,8.731018100482082,0.04044074826928293
Disease 7,Symptom 75,26,37,0.4126984126984127,0.008267090620031796,1.2876820724517808,0.01064538438274922,HP:0008221,Adrenal hyperplasia,7.443336028030302,8.731018100482082,0.07218011784182325
Disease 8,Symptom 75,35,25,0.5833333333333334,0.009395973154362415,1.2876820724517808,0.01209902618411069,HP:0008221,Adrenal hyperplasia,7.443336028030302,8.731018100482082,0.08203641168238197
Disease 9,Symptom 75,37,31,0.5441176470588235,0.006921062476618032,1.2876820724517808,0.008912128073459763,HP:0008221,Adrenal hyperplasia,7.443336028030302,8.731018100482082,0.06042792175791938
Disease 10,Symptom 76,35,20,0.6363636363636364,0.0056134723336006415,1.2876820724517808,0.007228367688181608,HP:0000836,Hyperthyroidism,6.86351753277736,8.151199605229142,0.045756533469610255
Disease 12,Symptom 76,36,33,0.5217391304347826,0.009536423841059603,1.2876820724517808,0.012279882015434201,HP:0000836,Hyperthyroidism,6.86351753277736,8.151199605229142,0.0777332942485428
